iShares Core S&P 500 ETF
Inception Date,"May 15, 2000"
Fund Holdings as of,"Feb 28, 2017"
Total Net Assets,"97,843,780,499.36"
Shares Outstanding,"411,150,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"RIG","TRANSOCEAN LTD","Equity","0.03","13.82","1,860,793.00","25,716,159.26","25,716,159.26","Energy","B3KFWW1","CH0048265513","New York Stock Exchange Inc."
"NRG","NRG ENERGY INC","Equity","0.03","16.56","1,510,561.00","25,014,890.16","25,014,890.16","Utilities","2212922","US6293775085","New York Stock Exchange Inc."
"RRC","RANGE RESOURCES CORP","Equity","0.03","27.62","897,812.00","24,797,567.44","24,797,567.44","Energy","2523334","US75281A1097","New York Stock Exchange Inc."
"FLIR","FLIR SYSTEMS INC","Equity","0.02","36.71","655,971.00","24,080,695.41","24,080,695.41","Information Technology","2344717","US3024451011","NASDAQ"
"NWSA","NEWS CORP CLASS A","Equity","0.02","12.82","1,820,400.00","23,337,528.00","23,337,528.00","Consumer Discretionary","BBGVT40","US65249B1098","NASDAQ"
"TRIP","TRIPADVISOR INC","Equity","0.02","41.47","546,005.00","22,642,827.35","22,642,827.35","Consumer Discretionary","B6ZC3N6","US8969452015","NASDAQ"
"NAVI","NAVIENT CORP","Equity","0.02","15.41","1,438,469.00","22,166,807.29","22,166,807.29","Financials","BLP5GX1","US63938C1080","NASDAQ"
"MUR","MURPHY OIL CORP","Equity","0.02","28.29","773,716.00","21,888,425.64","21,888,425.64","Energy","2611206","US6267171022","New York Stock Exchange Inc."
"DISCA","DISCOVERY COMMUNICATIONS-A","Equity","0.02","28.76","754,502.00","21,699,477.52","21,699,477.52","Consumer Discretionary","B3D7K31","US25470F1049","NASDAQ"
"HRB","H&R BLOCK INC","Equity","0.02","20.56","1,047,221.00","21,530,863.76","21,530,863.76","Consumer Discretionary","2105505","US0936711052","New York Stock Exchange Inc."
"RL","RALPH LAUREN CORPORATION","Equity","0.02","79.33","269,007.00","21,340,325.31","21,340,325.31","Consumer Discretionary","B4V9661","US7512121010","New York Stock Exchange Inc."
"SIG","SIGNET JEWELERS LTD","Equity","0.02","63.59","332,532.00","21,145,709.88","21,145,709.88","Consumer Discretionary","B3CTNK6","BMG812761002","New York Stock Exchange Inc."
"CSRA","CSRA INC","Equity","0.02","29.82","696,626.00","20,773,387.32","20,773,387.32","Information Technology","BYQKXC4","US12650T1043","New York Stock Exchange Inc."
"TDC","TERADATA CORP","Equity","0.02","31.10","625,400.00","19,449,940.00","19,449,940.00","Information Technology","B247H10","US88076W1036","New York Stock Exchange Inc."
"R","RYDER SYSTEM INC","Equity","0.02","76.15","255,273.00","19,439,038.95","19,439,038.95","Industrials","2760669","US7835491082","New York Stock Exchange Inc."
"CHK","CHESAPEAKE ENERGY CORP","Equity","0.02","5.45","3,563,027.00","19,418,497.15","19,418,497.15","Energy","2182779","US1651671075","New York Stock Exchange Inc."
"DNB","DUN & BRADSTREET CORP","Equity","0.02","105.54","181,184.00","19,122,159.36","19,122,159.36","Industrials","2636254","US26483E1001","New York Stock Exchange Inc."
"PDCO","PATTERSON COMPANIES INC","Equity","0.02","45.45","398,772.00","18,124,187.40","18,124,187.40","Health Care","2672689","US7033951036","NASDAQ"
"UAA","UNDER ARMOUR INC CLASS A","Equity","0.02","20.62","876,059.00","18,064,336.58","18,064,336.58","Consumer Discretionary","B0PZN11","US9043111072","New York Stock Exchange Inc."
"SWN","SOUTHWESTERN ENERGY","Equity","0.02","7.51","2,369,713.00","17,796,544.63","17,796,544.63","Energy","2828619","US8454671095","New York Stock Exchange Inc."
"FTR","FRONTIER COMMUNICATIONS CORP","Equity","0.02","2.93","5,614,887.00","16,451,618.91","16,451,618.91","Telecommunications","2197933","US35906A1088","NASDAQ"
"UA","UNDER ARMOUR INC CLASS C","Equity","0.02","18.56","881,261.00","16,356,204.16","16,356,204.16","Consumer Discretionary","BDF9YM2","US9043112062","New York Stock Exchange Inc."
"AN","AUTONATION INC","Equity","0.01","45.90","317,114.00","14,555,532.60","14,555,532.60","Consumer Discretionary","2732635","US05329W1027","New York Stock Exchange Inc."
"FSLR","FIRST SOLAR INC","Equity","0.01","36.19","369,627.00","13,376,801.13","13,376,801.13","Information Technology","B1HMF22","US3364331070","NASDAQ"
"ENDP","ENDO INTERNATIONAL PLC","Equity","0.01","13.65","949,430.00","12,959,719.50","12,959,719.50","Health Care","BJ3V905","IE00BJ3V9050","NASDAQ"
"URBN","URBAN OUTFITTERS INC","Equity","0.01","26.03","429,767.00","11,186,835.01","11,186,835.01","Consumer Discretionary","2933438","US9170471026","NASDAQ"
"UBFUT","CASH COLLATERAL USD UBFUT","Cash Collateral and Margins","0.01","100.00","10,834,800.00","10,834,800.00","10,834,800.00","Cash and/or Derivatives","-","-","-"
"NWS","NEWS CORP CLASS B","Equity","0.01","13.20","574,267.00","7,580,324.40","7,580,324.40","Consumer Discretionary","BBGVT51","US65249B2088","NASDAQ"
"ESH7","S&P500 EMINI MAR 17","Futures","0.00","2,362.80","1,984.00","0.00","234,389,760.00","Cash and/or Derivatives","-","-","Index And Options Market"
 
