iShares Core S&P 500 ETF
Inception Date,"May 15, 2000"
Fund Holdings as of,"Aug 31, 2017"
Total Net Assets,"124,393,508,123.36"
Shares Outstanding,"499,300,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"JEC","JACOBS ENGINEERING GROUP INC","Equity","0.03","54.49","707,087.00","38,529,170.63","38,529,170.63","Industrials","2469052","US4698141078","New York Stock Exchange Inc."
"M","MACYS INC","Equity","0.03","20.77","1,815,318.00","37,704,154.86","37,704,154.86","Consumer Discretionary","2345022","US55616P1049","New York Stock Exchange Inc."
"MAC","MACERICH REIT","Equity","0.03","52.77","701,506.00","37,018,471.62","37,018,471.62","Real Estate","2543967","US5543821012","New York Stock Exchange Inc."
"SRCL","STERICYCLE INC","Equity","0.03","71.89","509,528.00","36,629,967.92","36,629,967.92","Industrials","2860826","US8589121081","NASDAQ"
"LEG","LEGGETT & PLATT INC","Equity","0.03","45.97","777,731.00","35,752,294.07","35,752,294.07","Consumer Discretionary","2510682","US5246601075","New York Stock Exchange Inc."
"EVHC","ENVISION HEALTHCARE CORP","Equity","0.03","52.41","681,093.00","35,696,084.13","35,696,084.13","Health Care","BD8NPH3","US29414D1000","New York Stock Exchange Inc."
"GRMN","GARMIN LTD","Equity","0.03","51.50","670,215.00","34,516,072.50","34,516,072.50","Consumer Discretionary","B3Z5T14","CH0114405324","NASDAQ"
"RHI","ROBERT HALF","Equity","0.03","45.30","760,224.00","34,438,147.20","34,438,147.20","Industrials","2110703","US7703231032","New York Stock Exchange Inc."
"PBCT","PEOPLES UNITED FINANCIAL INC","Equity","0.03","16.70","2,002,116.00","33,435,337.20","33,435,337.20","Financials","B1W41J2","US7127041058","NASDAQ"
"MAT","MATTEL INC","Equity","0.03","16.22","2,029,936.00","32,925,561.92","32,925,561.92","Consumer Discretionary","2572303","US5770811025","NASDAQ"
"BHF","BRIGHTHOUSE FINANCIAL INC","Equity","0.03","57.07","576,124.00","32,879,396.68","32,879,396.68","Financials","BF429K9","US10922N1037","NASDAQ"
"HRB","H&R BLOCK INC","Equity","0.03","26.74","1,213,195.00","32,440,834.30","32,440,834.30","Consumer Discretionary","2105505","US0936711052","New York Stock Exchange Inc."
"FLR","FLUOR CORP","Equity","0.03","38.57","835,667.00","32,231,676.19","32,231,676.19","Industrials","2696838","US3434121022","New York Stock Exchange Inc."
"PWR","QUANTA SERVICES INC","Equity","0.03","35.93","877,343.00","31,522,933.99","31,522,933.99","Industrials","2150204","US74762E1029","New York Stock Exchange Inc."
"GPS","GAP INC","Equity","0.03","23.62","1,322,607.00","31,239,977.34","31,239,977.34","Consumer Discretionary","2360326","US3647601083","New York Stock Exchange Inc."
"FLIR","FLIR SYSTEMS INC","Equity","0.02","38.00","797,269.00","30,296,222.00","30,296,222.00","Information Technology","2344717","US3024451011","NASDAQ"
"AIZ","ASSURANT INC","Equity","0.02","94.69","319,227.00","30,227,604.63","30,227,604.63","Financials","2331430","US04621X1081","New York Stock Exchange Inc."
"NFX","NEWFIELD EXPLORATION","Equity","0.02","26.13","1,152,559.00","30,116,366.67","30,116,366.67","Energy","2635079","US6512901082","New York Stock Exchange Inc."
"FLS","FLOWSERVE CORP","Equity","0.02","39.28","756,883.00","29,730,364.24","29,730,364.24","Industrials","2288406","US34354P1057","New York Stock Exchange Inc."
"NWSA","NEWS CORP CLASS A","Equity","0.02","13.37","2,214,064.00","29,602,035.68","29,602,035.68","Consumer Discretionary","BBGVT40","US65249B1098","NASDAQ"
"JWN","NORDSTROM INC","Equity","0.02","44.62","645,787.00","28,815,015.94","28,815,015.94","Consumer Discretionary","2641827","US6556641008","New York Stock Exchange Inc."
"RL","RALPH LAUREN CORP CLASS A","Equity","0.02","87.89","326,874.00","28,728,955.86","28,728,955.86","Consumer Discretionary","B4V9661","US7512121010","New York Stock Exchange Inc."
"USD","USD CASH","Cash","0.02","100.00","28,385,533.00","28,385,532.61","28,385,532.61","Cash and/or Derivatives","-","-","-"
"TRIP","TRIPADVISOR INC","Equity","0.02","42.73","659,888.00","28,197,014.24","28,197,014.24","Consumer Discretionary","B6ZC3N6","US8969452015","NASDAQ"
"FL","FOOT LOCKER INC","Equity","0.02","35.23","775,511.00","27,321,252.53","27,321,252.53","Consumer Discretionary","2980906","US3448491049","New York Stock Exchange Inc."
"CSRA","CSRA INC","Equity","0.02","31.51","846,920.00","26,686,449.20","26,686,449.20","Information Technology","BYQKXC4","US12650T1043","New York Stock Exchange Inc."
"HP","HELMERICH & PAYNE INC","Equity","0.02","42.34","623,101.00","26,382,096.34","26,382,096.34","Energy","2420101","US4234521015","New York Stock Exchange Inc."
"SIG","SIGNET JEWELERS LTD","Equity","0.02","63.07","404,420.00","25,506,769.40","25,506,769.40","Consumer Discretionary","B3CTNK6","BMG812761002","New York Stock Exchange Inc."
"DISCK","DISCOVERY COMMUNICATIONS INC SERIE","Equity","0.02","21.01","1,211,838.00","25,460,716.38","25,460,716.38","Consumer Discretionary","B3D7KG4","US25470F3029","NASDAQ"
"NAVI","NAVIENT CORP","Equity","0.02","13.20","1,667,558.00","22,011,765.60","22,011,765.60","Financials","BLP5GX1","US63938C1080","NASDAQ"
"DISCA","DISCOVERY COMMUNICATIONS INC SERIE","Equity","0.02","22.21","920,633.00","20,447,258.93","20,447,258.93","Consumer Discretionary","B3D7K31","US25470F1049","NASDAQ"
"RRC","RANGE RESOURCES CORP","Equity","0.02","17.36","1,088,384.00","18,894,346.24","18,894,346.24","Energy","2523334","US75281A1097","New York Stock Exchange Inc."
"PDCO","PATTERSON COMPANIES INC","Equity","0.02","38.50","486,720.00","18,738,720.00","18,738,720.00","Health Care","2672689","US7033951036","NASDAQ"
"UAA","UNDER ARMOUR INC CLASS A","Equity","0.01","16.15","1,062,084.00","17,152,656.60","17,152,656.60","Consumer Discretionary","B0PZN11","US9043111072","New York Stock Exchange Inc."
"CHK","CHESAPEAKE ENERGY CORP","Equity","0.01","3.64","4,572,899.00","16,645,352.36","16,645,352.36","Energy","2182779","US1651671075","New York Stock Exchange Inc."
"UA","UNDER ARMOUR INC CLASS C","Equity","0.01","15.10","1,067,372.00","16,117,317.20","16,117,317.20","Consumer Discretionary","BDF9YM2","US9043112062","New York Stock Exchange Inc."
"UBFUT","CASH COLLATERAL USD UBFUT","Cash Collateral and Margins","0.01","100.00","11,691,800.00","11,691,800.00","11,691,800.00","Cash and/or Derivatives","-","-","-"
"NWS","NEWS CORP CLASS B","Equity","0.01","13.70","698,517.00","9,569,682.90","9,569,682.90","Consumer Discretionary","BBGVT51","US65249B2088","NASDAQ"
"ESU7","S&P500 EMINI SEP 17","Futures","0.00","2,470.10","2,756.00","0.00","340,379,780.00","Cash and/or Derivatives","-","-","Index And Options Market"
"MARGIN_USD","FUTURES USD MARGIN BALANCE","Cash Collateral and Margins","0.00","100.00","2.00","1.83","1.83","Cash and/or Derivatives","-","-","-"
 
