iShares Core S&P 500 ETF
Inception Date,"May 15, 2000"
Fund Holdings as of,"Mar 31, 2017"
Total Net Assets,"101,821,854,272.44"
Shares Outstanding,"429,250,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"JWN","NORDSTROM INC","Equity","0.03","46.57","554,900.00","25,841,693.00","25,841,693.00","Consumer Discretionary","2641827","US6556641008","New York Stock Exchange Inc."
"FLIR","FLIR SYSTEMS INC","Equity","0.02","36.28","684,771.00","24,843,491.88","24,843,491.88","Information Technology","2344717","US3024451011","NASDAQ"
"NWSA","NEWS CORP CLASS A","Equity","0.02","13.00","1,901,055.00","24,713,715.00","24,713,715.00","Consumer Discretionary","BBGVT40","US65249B1098","NASDAQ"
"HRB","H&R BLOCK INC","Equity","0.02","23.25","1,041,980.00","24,226,035.00","24,226,035.00","Consumer Discretionary","2105505","US0936711052","New York Stock Exchange Inc."
"RIG","TRANSOCEAN LTD","Equity","0.02","12.45","1,939,261.00","24,143,799.45","24,143,799.45","Energy","B3KFWW1","CH0048265513","New York Stock Exchange Inc."
"SIG","SIGNET JEWELERS LTD","Equity","0.02","69.27","347,045.00","24,039,807.15","24,039,807.15","Consumer Discretionary","B3CTNK6","BMG812761002","New York Stock Exchange Inc."
"TRIP","TRIPADVISOR INC","Equity","0.02","43.16","545,720.00","23,553,275.20","23,553,275.20","Consumer Discretionary","B6ZC3N6","US8969452015","NASDAQ"
"CHK","CHESAPEAKE ENERGY CORP","Equity","0.02","5.94","3,907,818.00","23,212,438.92","23,212,438.92","Energy","2182779","US1651671075","New York Stock Exchange Inc."
"MUR","MURPHY OIL CORP","Equity","0.02","28.59","807,247.00","23,079,191.73","23,079,191.73","Energy","2611206","US6267171022","New York Stock Exchange Inc."
"MNK","MALLINCKRODT","Equity","0.02","44.57","517,135.00","23,048,706.95","23,048,706.95","Health Care","BBJTYC4","IE00BBGT3753","New York Stock Exchange Inc."
"RL","RALPH LAUREN CORPORATION","Equity","0.02","81.62","280,629.00","22,904,938.98","22,904,938.98","Consumer Discretionary","B4V9661","US7512121010","New York Stock Exchange Inc."
"DISCA","DISCOVERY COMMUNICATIONS-A","Equity","0.02","29.09","750,797.00","21,840,684.73","21,840,684.73","Consumer Discretionary","B3D7K31","US25470F1049","NASDAQ"
"CSRA","CSRA INC","Equity","0.02","29.29","727,226.00","21,300,449.54","21,300,449.54","Information Technology","BYQKXC4","US12650T1043","New York Stock Exchange Inc."
"NAVI","NAVIENT CORP","Equity","0.02","14.76","1,431,253.00","21,125,294.28","21,125,294.28","Financials","BLP5GX1","US63938C1080","NASDAQ"
"TDC","TERADATA CORP","Equity","0.02","31.12","652,673.00","20,311,183.76","20,311,183.76","Information Technology","B247H10","US88076W1036","New York Stock Exchange Inc."
"SWN","SOUTHWESTERN ENERGY","Equity","0.02","8.17","2,468,025.00","20,163,764.25","20,163,764.25","Energy","2828619","US8454671095","New York Stock Exchange Inc."
"R","RYDER SYSTEM INC","Equity","0.02","75.44","266,106.00","20,075,036.64","20,075,036.64","Industrials","2760669","US7835491082","New York Stock Exchange Inc."
"DNB","DUN & BRADSTREET CORP","Equity","0.02","107.94","179,603.00","19,386,347.82","19,386,347.82","Industrials","2636254","US26483E1001","New York Stock Exchange Inc."
"UAA","UNDER ARMOUR INC CLASS A","Equity","0.02","19.78","914,595.00","18,090,689.10","18,090,689.10","Consumer Discretionary","B0PZN11","US9043111072","New York Stock Exchange Inc."
"PDCO","PATTERSON COMPANIES INC","Equity","0.02","45.23","393,619.00","17,803,387.37","17,803,387.37","Health Care","2672689","US7033951036","NASDAQ"
"UA","UNDER ARMOUR INC CLASS C","Equity","0.02","18.30","919,881.00","16,833,822.30","16,833,822.30","Consumer Discretionary","BDF9YM2","US9043112062","New York Stock Exchange Inc."
"AN","AUTONATION INC","Equity","0.01","42.29","308,439.00","13,043,885.31","13,043,885.31","Consumer Discretionary","2732635","US05329W1027","New York Stock Exchange Inc."
"UBFUT","CASH COLLATERAL USD UBFUT","Cash Collateral and Margins","0.01","100.00","8,797,800.00","8,797,800.00","8,797,800.00","Cash and/or Derivatives","-","-","-"
"NWS","NEWS CORP CLASS B","Equity","0.01","13.50","599,467.00","8,092,804.50","8,092,804.50","Consumer Discretionary","BBGVT51","US65249B2088","NASDAQ"
"ESM7","S&P500 EMINI JUN 17","Futures","0.00","2,359.20","1,742.00","0.00","205,486,320.00","Cash and/or Derivatives","-","-","Index And Options Market"
 
